google translate review_text_value,review_text,review_rating,review_likes,application_id,review_datetime_utc,constructive,constructive_review,This review is about...
"Unusable when it does not allow Dev.Options turned on. Note: not just USB Debugging, it's the whole Dev.Options. This is a security non-concern, especially that it can be turned on only by conscious choice. I am not going to disable a phone feature that makes my phone a lot more accessible and according to my taste for just bank transactions. I can do that in browsers, so I can do away with this app. Calling it, the response here will be explaining the security concern about Dev.Options.","Unusable when it does not allow Dev.Options turned on. Note: not just USB Debugging, it's the whole Dev.Options. This is a security non-concern, especially that it can be turned on only by conscious choice. I am not going to disable a phone feature that makes my phone alot more accessible and according to my taste for just bank transactions. I can do that in browsers, so I can do away with this app. Calling it, the response here will be explaining the security concern about Dev.Options.",1,2,ph.com.metrobank.mcc.mbonline,2023-09-16 03:40:18,1,1,
Useless app. It always says an error occurs and you cannot continue to register your account. Do not waste time downloading this app. I've been trying this process several times but the problem still exists.,Useless app. It always says an error occurs and you cannot continue to register your account. Do not waste time downloading this app. I've been trying this process several times but the problem still exists.,1,20,com.rcbc.mobilebanking,2022-01-01 02:37:17,1,1,
"I love citibank it's super easy to access your statement account, and gives a higher point for every purchase.","I love citibank it's super easy to access your statement account, and gives a higher point for every purchase.",5,0,com.citibank.CitibankPH,2023-06-10 06:14:18,1,1,
"Trash app. Does the app also get traffic? Fix the issue! Your One app is good, it's rotten!","Trash app. Pati ba Naman sa app na to nagkaka traffic? Fix the issue! Mabuti pa Yung Isang app niyo, ito bulok!",1,0,com.securitybank.online,2022-11-18 10:07:13,1,1,
Reliable in times of need.,Reliable in times of needs.,5,0,ph.homecredit.myhomecredit,2023-10-12 03:11:26,1,1,
"Don't use this app!!! They are so annoying. The due date is far away, I want to pay that. And if it's your due date, you just woke up, lots of texts from agents, because you haven't paid yet. To think that the interest is computed upto the due date. If there is a 0 rating, I would rate valley loan app zero (0).","Don't use this app!!! They are so annoying. Malayo pang due date, gusto magbayad kana. And if due date mo na, kakagising mo pa lang, dami ng text from agents, kasi di ka pa nagbabayad. To think na yung interest is computed upto the due date. If may 0 na rating, I would rate valley loan app zero (0).",1,0,com.valley.loan,2023-08-20 07:52:11,1,1,
0+0= -0 RATE ALWAYS FAILED STUPID APPS!!!,0+0= -0 RATE ALWAYS FAILED STUPID APPS!!!,1,0,com.tmart.pesoq,2023-09-26 04:42:46,1,0,
"Don't you have plans to upgrade your ATM software? It's very slow, sometimes not allowing particular transactions to go through.","Don't you have plans to upgrade your ATM software? It's very slow, sometimes not allowing particular transactions to go through.",2,0,ph.com.psbankonline,2018-09-18 14:44:51,1,1,
These apps are good because your payment is good long term and low interest. Thanks this apps??,This apps is good because good long term your payment and low interest. Thanks this apps ??,5,0,com.wow.pera,2023-08-15 00:48:41,1,1,
"The developers should announce to existing customers who want to download to FIRST make sure they go to a branch and VERIFY if their mobile # is up-to-date. Otherwise, they WON'T be able to immediately use the app... It seems the procedure to verify a customer's mobile # is NOT part of the standard routine of their phone banking officers, unlike the phone banking procedures of an international bank where I'm also a customer.","The developers should announce to existing customers who want to download to FIRST make sure they go to a branch and VERIFY if their mobile # is up-to-date. Otherwise, they WON'T be able to immediately use the app... It seems the procedure to verify a customer's mobile # is NOT part of the standard routine of their phone banking officers, unlike the phone banking procedures of an international bank where I'm also a customer.",1,0,com.fronde.mbanking.android.pckg.bpi,2018-12-24 04:26:28,1,1,
"Bring back the old app it is better than this one, if i can rate this new app a zero star i will. App is so slow and the load feature is not available anymore on the new app","Bring back the old app it is better than this one, if i can rate this new app a zero star i will. App is so slow and the load feature is not available anymore on the new app",1,0,ph.com.metrobank.mcc.mbonline,2023-09-19 05:26:18,1,1,
"It is very convenient to have a loan, and you can buy the clothes you like. There are many repayment methods, and the borrowing speed is fast, which is very good","It is very convenient to have a loan, and you can buy the clothes you like. There are many repayment methods, and the borrowing speed is fast, which is very good",5,0,com.peramoo,2023-07-19 16:35:14,1,1,
"Do you consider this an upgrade of your old app? You did make an improvement on the overall design, sure it does look a lot better now with those smooth curves and modern looking feel; However, you focused too much on the design, and forgot about its usability. How come it does not display any transaction activity such as credited funds. Also, why do we have to re-add all favorite billers and accounts? I went back to the old app because its more usable than your new app.","Do you consider this an upgrade of your old app? You did made an improvement on the overall design, sure it does look at lot better now with those smooth curves and modern looking feel; However, you focused too much on the design, and forgot about its usability. How come it does not display any transaction activity such as credited funds. Also, why do we have to re-add all favorite billers and accounts? I went back to the old app because its more usable than your new app.",2,176,www.mobile.bdo.com.ph,2023-09-17 08:11:42,1,1,
Annoying and Disappointing App. Just try something else. Not worth the time to spend your application.,Annoying and Disapointing App. Try nalang kayo ng iba. Not worth the time to spend your application.,1,0,ph.moneycat,2023-10-06 06:36:19,1,1,
This bdo new app is more convenient and easy to use for online transactions.,This bdo new app is more convenient and easy to use for online transactions.,5,4,ph.com.bdo.retail,2023-10-03 14:11:38,1,1,
"Biggest mistake that I had to borrow this lending app,, terrible interest and you need to pay only in 7 days., even you are second loaner.","Biggest mistake that i haved borrow this lending app,, terrible interest and you need to pay only in 7 days., even you are secon loaner.",1,0,com.pesoloan,2023-09-17 07:26:19,1,1,
I am just thankful that my application was approved. And at least it has a longer term compared to others that only 1 week to pay and high interest. I recommend this app.,I am just thankful that my application was approved. And atleast it has a longer term compare to others that only 1 week to pay and high interest. I recommend this app.,5,7,hb.xinxinxr.vip,2023-09-23 09:18:37,1,1,
This app slow interest rate but quickly rejected,This app slow interest rate but quickly rejected,2,0,u.money.spend,2023-08-30 05:12:18,1,1,
Very convenient to use,Very convenient to use,5,0,ph.homecredit.myhomecredit,2023-10-05 03:16:44,1,1,
So far i dont have problems in this app..,So far i dont have problems in this app..,5,0,com.cimbph.app2022,2023-06-27 05:47:58,1,0,
"It always have problem issues login when payroll day, please avoid it in payroll day....","It always have problem issues login when payroll day, please avoid it in payroll day....",2,0,ph.com.psbankonline,2019-06-12 11:26:44,1,1,
So fast and convenient! Love the app!,So fast and convenient! Love the app!,5,2,ph.com.gotyme,2023-05-11 15:24:40,1,1,
very helpful...these apps are very good...the profit is small and 1 month to pay,very helpful...napaka galing ng apps na ito...maliit lang ang tubo at 1month to pay,5,0,com.vip.pera,2023-10-10 11:53:15,1,1,
"Your apps are useless, you are liars, your agents... you said you can renew if you pay an advance but you rejected me.. you fools....",Wala kwenta apps nyo mga sinungaling mga agent nyo...sabi nyo makakarenew pag ngbayad Ng advance pero nireject nyo Ako..mga bwisit....,1,0,u.money.spend,2023-08-26 00:08:55,1,1,
Im on the last step of sending my valid ID but it shows here that the operation retry exceeds its limit. 😤,Im on the last step of sending my valid ID but it shows here that the operation retry exceed it's limit. 😤,2,38,com.plentina.app,2021-05-14 16:25:31,1,1,
Inconvenient if you need emergency funds,Inconvenient if you need emergency fund,5,0,loan.weloanpro.kbxj,2023-06-26 09:12:28,1,1,
"I knew the amount to be disbursed as well as the charges and repayment amount, it is stated in the app, you just have to explore it. It is expected what I don't like is the harassment they did on the due date. I still pay the amount due but the agent assigned to my account already sent rude messages to me & on my references even though its not overdue. That will be the 1st and last time I will use this app.","I knew the amount to be disbursed as well as the charges and repayment amount, it is stated in the app, you just have to explore it. It is expected what i dont like is the harassment they did on the due date. I still pay the amount due but the agent assigned to my account already sent rude messages to me & on my references even though its not overdue. That will be d 1st and last time i will use this app.",1,2,com.peramoo,2023-08-12 12:52:11,1,1,
